Index,Date,Open,High,Low,Close,Volume
Nifty Auto,2020-03-03,6889.45,7022.25,6846.70,6986.65,0
Nifty Auto,2020-03-04,6990.85,7019.55,6775.80,6938.85,0
Nifty Auto,2020-03-05,6966.30,7013.65,6892.75,6953.75,0
Nifty Auto,2020-03-06,6712.20,6918.85,6661.95,6895.00,0
Nifty Auto,2020-03-09,6703.45,6758.70,6498.80,6632.15,0
Nifty Auto,2020-03-11,6614.15,6714.75,6539.75,6568.45,0
Nifty Auto,2020-03-12,6299.90,6299.90,5953.20,6033.40,0
Nifty Auto,2020-03-13,5641.55,6292.85,5265.80,6182.00,0
Nifty Auto,2020-03-16,5970.15,6041.35,5826.10,5843.70,0
Nifty Auto,2020-03-17,5858.30,6020.70,5767.50,5803.85,0
Nifty Auto,2020-03-18,5873.10,5896.85,5491.00,5516.50,0
Nifty Auto,2020-03-19,5217.95,5429.50,5042.90,5180.50,0
Nifty Auto,2020-03-20,5230.20,5423.20,5154.10,5370.15,0
Nifty Auto,2020-03-23,4908.15,5013.85,4593.05,4626.50,0
Nifty Auto,2020-03-24,4726.40,4850.85,4452.20,4693.35,0
Nifty Auto,2020-03-25,4600.05,5001.90,4577.15,4936.15,0
Nifty Auto,2020-03-26,4981.90,5163.70,4847.15,5061.30,0
Nifty Auto,2020-03-27,5245.60,5284.75,4866.05,4938.70,0
Nifty Auto,2020-03-30,4834.15,4848.00,4625.50,4669.15,0
Nifty Auto,2020-03-31,4787.80,4794.30,4630.20,4731.30,0
Nifty Auto,2020-04-01,4708.95,4803.55,4612.70,4657.55,0
Nifty Auto,2020-04-03,4652.75,4659.80,4511.10,4517.75,0
Nifty Auto,2020-04-07,4665.10,4970.85,4656.50,4951.55,0
Nifty Auto,2020-04-08,4833.00,5257.00,4830.40,5043.60,0
Nifty Auto,2020-04-09,5160.85,5607.35,5146.40,5568.45,0
Nifty Auto,2020-04-13,5554.40,5554.40,5308.85,5432.10,0
Nifty Auto,2020-04-15,5495.55,5592.80,5314.25,5333.00,0
Nifty Auto,2020-04-16,5271.25,5420.40,5235.65,5394.15,0
Nifty Auto,2020-04-17,5586.40,5702.65,5507.75,5668.90,0
Nifty Auto,2020-04-20,5724.90,5728.45,5565.95,5591.00,0
Nifty Auto,2020-04-21,5447.90,5447.90,5268.15,5294.05,0
Nifty Auto,2020-04-22,5267.80,5468.25,5243.60,5426.85,0
Nifty Auto,2020-04-23,5439.10,5518.70,5390.95,5464.75,0
Nifty Auto,2020-04-24,5405.90,5462.50,5362.85,5377.25,0
Nifty Auto,2020-04-27,5458.65,5528.80,5405.70,5433.20,0
Nifty Auto,2020-04-28,5476.85,5524.05,5399.30,5447.10,0
Nifty Auto,2020-04-29,5492.00,5568.00,5461.05,5543.75,0
Nifty Auto,2020-04-30,5667.35,5926.50,5660.55,5901.40,0
Nifty Auto,2020-05-04,5647.85,5652.80,5436.05,5476.20,0
Nifty Auto,2020-05-05,5582.15,5602.10,5442.75,5451.90,0
Nifty Auto,2020-05-06,5471.60,5593.30,5351.20,5552.40,0
Nifty Auto,2020-05-07,5549.95,5616.40,5505.45,5519.00,0
Nifty Auto,2020-05-08,5622.70,5623.75,5424.80,5447.75,0
Nifty Auto,2020-05-11,5517.60,5789.70,5514.40,5679.70,0
Nifty Auto,2020-05-12,5653.60,5735.65,5502.80,5708.95,0
Nifty Auto,2020-05-13,6014.20,6033.95,5815.50,5844.60,0
Nifty Auto,2020-05-14,5698.55,5865.95,5668.40,5804.05,0
Nifty Auto,2020-05-15,5823.30,5827.15,5680.25,5745.70,0
Nifty Auto,2020-05-18,5747.50,5752.15,5411.95,5430.05,0
Nifty Auto,2020-05-19,5538.65,5575.60,5456.10,5486.15,0
Nifty Auto,2020-05-20,5464.85,5632.45,5436.35,5603.80,0
Nifty Auto,2020-05-21,5616.95,5784.30,5588.35,5749.90,0
Nifty Auto,2020-05-22,5707.25,5789.25,5639.65,5767.00,0
Nifty Auto,2020-05-26,5817.20,5872.75,5775.40,5854.30,0
Nifty Auto,2020-05-27,5872.45,5910.75,5791.25,5896.95,0
Nifty Auto,2020-05-28,5922.15,6131.35,5876.40,6112.30,0
Nifty Auto,2020-05-29,6036.45,6246.95,6016.00,6218.80,0
Nifty Auto,2020-06-01,6299.05,6485.85,6294.05,6419.50,0
Nifty Auto,2020-06-02,6455.80,6542.65,6395.50,6471.30,0
Nifty Auto,2020-06-03,6567.95,6622.10,6475.30,6498.65,0
Nifty Auto,2020-06-04,6501.65,6564.95,6411.25,6511.35,0
Nifty Auto,2020-06-05,6563.80,6645.15,6527.00,6628.75,0
Nifty Auto,2020-06-08,6707.95,6743.15,6588.50,6610.55,0
Nifty Auto,2020-06-09,6648.95,6665.75,6525.25,6577.70,0
Nifty Auto,2020-06-10,6568.80,6598.50,6470.50,6502.65,0
Nifty Auto,2020-06-11,6491.95,6549.90,6345.80,6373.60,0
Nifty Auto,2020-06-12,6075.30,6578.40,6074.15,6559.40,0
Nifty Auto,2020-06-15,6530.75,6573.20,6417.75,6443.00,0
Nifty Auto,2020-06-16,6561.20,6582.65,6355.75,6451.05,0
Nifty Auto,2020-06-17,6418.85,6545.50,6394.45,6503.50,0
Nifty Auto,2020-06-18,6487.10,6557.05,6454.65,6535.90,0
Nifty Auto,2020-06-19,6567.80,6664.75,6500.15,6634.50,0
Nifty Auto,2020-06-22,6656.30,6753.05,6636.50,6729.10,0
Nifty Auto,2020-06-23,6763.05,6817.65,6744.10,6789.20,0
Nifty Auto,2020-06-24,6854.25,6935.75,6727.40,6742.80,0
Nifty Auto,2020-06-25,6681.75,6791.75,6645.15,6737.85,0
Nifty Auto,2020-06-26,6807.40,6808.80,6705.00,6731.45,0
Nifty Auto,2020-06-29,6685.85,6728.65,6605.50,6645.85,0
Nifty Auto,2020-06-30,6718.40,6753.50,6670.90,6719.15,0
Nifty Auto,2020-07-01,6743.35,6785.30,6702.50,6718.60,0
Nifty Auto,2020-07-02,6761.00,6923.90,6751.95,6907.10,0
Nifty Auto,2020-07-03,6921.70,6992.30,6903.10,6971.05,0
Nifty Auto,2020-07-06,7029.50,7193.55,6993.80,7171.75,0
Nifty Auto,2020-07-07,7172.35,7217.70,7099.50,7199.55,0
Nifty Auto,2020-07-08,7225.15,7252.10,7037.90,7059.35,0
Nifty Auto,2020-07-09,7101.90,7112.05,7022.20,7085.60,0
Nifty Auto,2020-07-10,7066.00,7158.20,7020.30,7041.10,0
Nifty Auto,2020-07-13,7094.15,7139.85,7035.90,7084.45,0
Nifty Auto,2020-07-14,7047.65,7050.10,6883.70,6916.00,0
Nifty Auto,2020-07-15,6960.40,7003.55,6910.20,6931.05,0
Nifty Auto,2020-07-16,6940.75,7027.25,6853.75,7015.90,0
Nifty Auto,2020-07-17,7039.55,7154.75,7016.85,7137.30,0
Nifty Auto,2020-07-20,7161.70,7183.20,7105.55,7175.85,0
Nifty Auto,2020-07-21,7209.00,7317.55,7198.25,7295.75,0
Nifty Auto,2020-07-22,7301.00,7306.75,7154.15,7203.95,0
Nifty Auto,2020-07-23,7205.80,7313.00,7172.40,7301.05,0
Nifty Auto,2020-07-24,7228.40,7271.00,7178.85,7218.65,0
Nifty Auto,2020-07-27,7233.90,7238.60,7121.95,7186.45,0
Nifty Auto,2020-07-28,7193.15,7438.05,7185.25,7416.90,0
Nifty Auto,2020-07-29,7425.75,7464.15,7299.70,7330.25,0
Nifty Auto,2020-07-30,7340.80,7398.90,7270.55,7287.85,0
Nifty Auto,2020-07-31,7311.45,7328.50,7225.75,7279.75,0
Nifty Auto,2020-08-03,7323.65,7469.10,7224.80,7240.25,0
Nifty Auto,2020-08-04,7282.45,7381.65,7273.20,7353.95,0
Nifty Auto,2020-08-05,7397.00,7511.80,7392.20,7489.10,0
Nifty Auto,2020-08-06,7521.95,7532.40,7433.10,7498.25,0
Nifty Auto,2020-08-07,7484.95,7598.30,7468.20,7554.45,0
Nifty Auto,2020-08-10,7593.70,7688.70,7577.50,7621.30,0
Nifty Auto,2020-08-11,7675.40,7699.05,7618.30,7630.35,0
Nifty Auto,2020-08-12,7613.75,7808.10,7586.75,7785.05,0
Nifty Auto,2020-08-13,7801.10,7896.10,7757.05,7879.75,0
Nifty Auto,2020-08-14,7888.65,7898.90,7657.95,7677.65,0
Nifty Auto,2020-08-17,7757.60,7879.55,7667.75,7865.55,0
Nifty Auto,2020-08-18,7879.50,7979.30,7878.30,7941.85,0
Nifty Auto,2020-08-19,7987.15,8029.75,7927.60,7941.35,0
Nifty Auto,2020-08-20,7878.70,7948.50,7844.65,7911.60,0
Nifty Auto,2020-08-21,7994.90,7995.35,7910.55,7934.70,0
Nifty Auto,2020-08-24,7972.70,8062.95,7932.50,7948.40,0
Nifty Auto,2020-08-25,7997.00,8034.40,7933.20,7983.60,0
Nifty Auto,2020-08-26,8096.60,8143.25,8074.25,8100.50,0
Nifty Auto,2020-08-27,8141.05,8198.50,8080.70,8183.00,0
Nifty Auto,2020-08-28,8209.10,8223.60,8101.05,8111.85,0
Nifty Auto,2020-08-31,8161.75,8177.00,7814.00,7840.35,0
Nifty Auto,2020-09-01,7872.20,7972.55,7824.15,7885.95,0
Nifty Auto,2020-09-02,7895.15,8004.25,7799.45,7976.95,0
Nifty Auto,2020-09-03,8012.75,8097.90,8008.00,8049.55,0
Nifty Auto,2020-09-04,7916.80,8128.45,7890.45,7996.55,0
Nifty Auto,2020-09-07,8039.30,8062.35,7906.65,7957.85,0
Nifty Auto,2020-09-08,7975.20,7995.65,7867.85,7888.00,0
Nifty Auto,2020-09-09,7836.80,7926.80,7780.30,7903.10,0
Nifty Auto,2020-09-10,7962.55,7980.10,7873.00,7945.00,0
Nifty Auto,2020-09-11,7953.25,7995.25,7930.80,7956.80,0
Nifty Auto,2020-09-14,7998.45,8094.40,7955.10,8035.35,0
Nifty Auto,2020-09-15,8067.80,8074.10,7997.80,8033.50,0
Nifty Auto,2020-09-16,8055.00,8220.40,8041.00,8156.20,0
Nifty Auto,2020-09-17,8106.10,8145.60,8041.85,8128.65,0
Nifty Auto,2020-09-18,8180.25,8221.30,8125.45,8161.70,0
Nifty Auto,2020-09-21,8170.10,8176.30,7791.65,7832.20,0
Nifty Auto,2020-09-22,7837.90,7846.20,7600.30,7695.25,0
Nifty Auto,2020-09-23,7748.25,7793.00,7609.55,7690.90,0
Nifty Auto,2020-09-24,7598.10,7614.05,7398.35,7418.85,0
Nifty Auto,2020-09-25,7505.50,7686.40,7477.50,7669.50,0
Nifty Auto,2020-09-28,7750.30,7918.20,7734.15,7902.55,0
Nifty Auto,2020-09-29,7950.90,8024.00,7861.10,7925.20,0
Nifty Auto,2020-09-30,7935.10,7974.90,7887.85,7908.10,0
Nifty Auto,2020-10-01,7985.35,8089.05,7953.90,7966.10,0
Nifty Auto,2020-10-05,8055.75,8061.65,7878.30,7957.95,0
Nifty Auto,2020-10-06,8026.10,8098.55,7991.35,8058.10,0
Nifty Auto,2020-10-07,8076.85,8184.15,8039.90,8170.05,0
Nifty Auto,2020-10-08,8209.80,8236.55,8125.65,8183.70,0
Nifty Auto,2020-10-09,8191.50,8260.40,8132.10,8163.50,0
Nifty Auto,2020-10-12,8208.90,8211.85,8068.25,8102.50,0
Nifty Auto,2020-10-13,8099.30,8135.20,8038.25,8052.85,0
Nifty Auto,2020-10-14,8043.35,8065.90,7968.40,8031.05,0
Nifty Auto,2020-10-15,8043.05,8120.25,7909.00,7935.35,0
Nifty Auto,2020-10-16,7955.65,8036.50,7932.55,7959.45,0
Nifty Auto,2020-10-19,8025.25,8027.00,7844.60,7870.35,0
Nifty Auto,2020-10-20,7858.30,7946.50,7824.75,7896.70,0
Nifty Auto,2020-10-21,7955.25,7991.95,7784.35,7878.05,0
Nifty Auto,2020-10-22,7857.00,7888.60,7810.90,7864.15,0
Nifty Auto,2020-10-23,7917.45,8119.10,7883.75,8094.60,0
Nifty Auto,2020-10-26,8111.90,8135.35,7801.30,7833.65,0
Nifty Auto,2020-10-27,7868.10,7963.85,7765.75,7930.65,0
Nifty Auto,2020-10-28,7979.15,8069.25,7884.40,7922.75,0
Nifty Auto,2020-10-29,7843.75,7894.75,7790.85,7846.75,0
Nifty Auto,2020-10-30,7848.75,7895.45,7707.90,7758.40,0
Nifty Auto,2020-11-02,7821.80,7840.10,7686.85,7732.25,0
Nifty Auto,2020-11-03,7789.55,7885.85,7756.15,7848.85,0
Nifty Auto,2020-11-04,7852.45,7946.45,7827.25,7901.75,0
Nifty Auto,2020-11-05,7974.40,8005.90,7918.60,7995.50,0
Nifty Auto,2020-11-06,8009.50,8096.70,7973.60,8006.10,0
Nifty Auto,2020-11-09,8075.20,8085.75,7992.05,8067.65,0
Nifty Auto,2020-11-10,8153.60,8153.95,8045.90,8127.25,0
Nifty Auto,2020-11-11,8171.95,8300.65,8143.00,8255.20,0
Nifty Auto,2020-11-12,8256.35,8352.10,8234.75,8284.05,0
Nifty Auto,2020-11-13,8282.75,8347.60,8251.80,8308.90,0
Nifty Auto,2020-11-14,8375.15,8376.60,8314.15,8344.75,0
Nifty Auto,2020-11-17,8389.30,8437.45,8339.35,8425.55,0
Nifty Auto,2020-11-18,8426.60,8716.25,8421.30,8686.60,0
Nifty Auto,2020-11-19,8646.85,8807.60,8594.75,8628.30,0
Nifty Auto,2020-11-20,8661.80,8712.15,8572.10,8684.75,0
Nifty Auto,2020-11-23,8744.35,8767.80,8651.10,8738.60,0
Nifty Auto,2020-11-24,8776.65,8942.15,8767.65,8887.95,0
Nifty Auto,2020-11-25,8951.55,8961.10,8708.75,8738.45,0
Nifty Auto,2020-11-26,8757.60,8823.70,8682.00,8767.75,0
Nifty Auto,2020-11-27,8829.05,8972.55,8808.35,8891.60,0
Nifty Auto,2020-12-01,8999.75,8999.75,8855.05,8987.15,0
Nifty Auto,2020-12-02,9010.50,9103.90,8985.95,9093.70,0
Nifty Auto,2020-12-03,9150.70,9256.90,9123.25,9245.30,0
Nifty Auto,2020-12-04,9290.65,9408.75,9207.50,9302.20,0
Nifty Auto,2020-12-07,9313.05,9339.90,9260.60,9311.10,0
Nifty Auto,2020-12-08,9330.45,9456.65,9235.75,9297.85,0
Nifty Auto,2020-12-09,9331.70,9345.05,9283.15,9293.30,0
Nifty Auto,2020-12-10,9286.55,9332.70,9173.25,9200.85,0
Nifty Auto,2020-12-11,9234.85,9274.55,9133.65,9188.95,0
Nifty Auto,2020-12-14,9248.65,9251.30,9074.90,9093.10,0
Nifty Auto,2020-12-15,9078.25,9168.70,9052.05,9149.75,0
Nifty Auto,2020-12-16,9239.45,9290.95,9207.40,9239.10,0
Nifty Auto,2020-12-17,9265.70,9288.00,9146.40,9185.20,0
Nifty Auto,2020-12-18,9180.25,9200.85,9091.80,9168.65,0
Nifty Auto,2020-12-21,9128.35,9132.65,8560.20,8745.00,0
Nifty Auto,2020-12-22,8754.40,8854.40,8540.95,8818.60,0
Nifty Auto,2020-12-23,8825.70,8955.75,8786.45,8935.95,0
Nifty Auto,2020-12-24,8966.45,9052.70,8937.45,8978.05,0
Nifty Auto,2020-12-28,9035.85,9102.70,9029.35,9066.85,0
Nifty Auto,2020-12-29,9109.95,9128.85,8997.30,9043.90,0
Nifty Auto,2020-12-30,9077.15,9189.95,9001.40,9164.80,0
Nifty Auto,2020-12-31,9174.45,9216.65,9155.60,9193.50,0
Nifty Auto,2021-01-01,9214.90,9300.40,9214.20,9272.50,0
Nifty Auto,2021-01-04,9346.15,9434.35,9267.50,9417.95,0
Nifty Auto,2021-01-05,9356.90,9431.00,9293.45,9416.05,0
Nifty Auto,2021-01-06,9424.50,9484.05,9279.05,9379.55,0
Nifty Auto,2021-01-07,9453.65,9530.60,9406.05,9429.65,0
Nifty Auto,2021-01-08,9491.45,9767.10,9478.30,9741.25,0
Nifty Auto,2021-01-11,9789.80,10028.75,9693.70,9995.60,0
Nifty Auto,2021-01-12,9991.45,10259.10,9975.05,10119.85,0
Nifty Auto,2021-01-13,10166.15,10269.90,10120.25,10208.55,0
Nifty Auto,2021-01-14,10237.30,10285.25,10148.95,10238.30,0
Nifty Auto,2021-01-15,10241.70,10287.45,10092.05,10178.30,0
Nifty Auto,2021-01-18,10162.90,10173.80,9863.90,9961.10,0
Nifty Auto,2021-01-19,10033.35,10166.20,10008.75,10136.80,0
Nifty Auto,2021-01-20,10140.80,10387.80,10118.45,10369.25,0
Nifty Auto,2021-01-21,10432.55,10596.90,10282.25,10367.75,0
Nifty Auto,2021-01-22,10414.40,10780.80,10398.20,10515.85,0
Nifty Auto,2021-01-25,10649.80,10692.15,10337.40,10433.50,0
Nifty Auto,2021-01-27,10410.25,10457.90,10161.30,10210.25,0
Nifty Auto,2021-01-28,10065.95,10312.15,10056.95,10105.60,0
Nifty Auto,2021-01-29,10221.85,10308.90,9776.90,9813.15,0
Nifty Auto,2021-02-01,9919.10,10262.10,9726.55,10227.95,0
Nifty Auto,2021-02-02,10427.05,10689.95,10383.55,10638.60,0
Nifty Auto,2021-02-03,10754.00,10860.05,10626.45,10749.15,0
Nifty Auto,2021-02-04,10763.60,10988.35,10732.20,10867.10,0
Nifty Auto,2021-02-05,10958.90,10987.05,10649.00,10723.95,0
Nifty Auto,2021-02-08,10830.10,11077.85,10818.40,11061.15,0
Nifty Auto,2021-02-09,11087.40,11093.15,10855.25,10907.60,0
Nifty Auto,2021-02-10,10922.90,11049.70,10822.50,11010.85,0
Nifty Auto,2021-02-11,10947.50,11057.10,10878.35,10965.25,0
Nifty Auto,2021-02-12,10951.60,10989.95,10835.55,10912.25,0
Nifty Auto,2021-02-15,10978.70,11002.80,10909.95,10956.05,0
Nifty Auto,2021-02-16,11005.50,11034.05,10881.40,10944.90,0
Nifty Auto,2021-02-17,10914.20,11008.40,10880.50,10975.45,0
Nifty Auto,2021-02-18,11027.80,11027.80,10787.70,10827.00,0
Nifty Auto,2021-02-19,10785.05,10786.45,10450.55,10540.35,0
Nifty Auto,2021-02-22,10559.80,10559.95,10241.25,10300.00,0
Nifty Auto,2021-02-23,10343.55,10423.25,10205.85,10379.55,0
Nifty Auto,2021-02-24,10410.20,10513.35,10325.55,10405.50,0
Nifty Auto,2021-02-25,10488.60,10537.55,10411.15,10497.95,0
Nifty Auto,2021-02-26,10368.75,10450.95,10110.50,10169.90,0
Nifty Auto,2021-03-01,10304.25,10472.70,10292.75,10411.80,0
Nifty Auto,2021-03-02,10491.80,10766.70,10419.75,10744.05,0
Nifty Auto,2021-03-03,10819.05,10820.40,10640.15,10673.10,0
Nifty Auto,2021-03-04,10559.40,10710.10,10514.30,10625.75,0
Nifty Auto,2021-03-05,10558.15,10663.75,10488.85,10524.40,0
Nifty Auto,2021-03-08,10597.80,10632.10,10488.40,10507.35,0
Nifty Auto,2021-03-09,10572.65,10621.45,10381.60,10464.25,0
Nifty Auto,2021-03-10,10525.75,10613.60,10511.15,10559.30,0
Nifty Auto,2021-03-12,10603.15,10624.35,10313.35,10383.90,0
Nifty Auto,2021-03-15,10446.75,10450.20,10178.25,10335.10,0
Nifty Auto,2021-03-16,10378.30,10401.25,10301.70,10350.80,0
Nifty Auto,2021-03-17,10369.75,10378.80,10133.90,10159.10,0
Nifty Auto,2021-03-18,10251.95,10345.20,10039.55,10143.95,0
Nifty Auto,2021-03-19,10067.15,10207.15,9841.65,10186.50,0
Nifty Auto,2021-03-22,10176.30,10226.80,10069.45,10140.45,0
Nifty Auto,2021-03-23,10183.65,10265.00,10167.20,10187.65,0
Nifty Auto,2021-03-24,10116.70,10164.35,9897.85,9925.25,0
Nifty Auto,2021-03-25,9916.60,9924.35,9605.05,9651.35,0
Nifty Auto,2021-03-26,9766.40,9853.85,9749.40,9771.50,0
Nifty Auto,2021-03-30,9835.85,9885.95,9749.35,9865.00,0
Nifty Auto,2021-03-31,9866.00,9946.95,9812.25,9862.45,0
Nifty Auto,2021-04-01,9967.85,10044.60,9889.70,10022.60,0
Nifty Auto,2021-04-05,9988.10,9991.30,9688.40,9768.05,0
Nifty Auto,2021-04-06,9836.85,9881.20,9755.10,9781.35,0
Nifty Auto,2021-04-07,9790.00,9950.55,9761.15,9937.00,0
Nifty Auto,2021-04-08,9992.30,10083.30,9933.10,9959.35,0
Nifty Auto,2021-04-09,9961.55,10032.85,9885.60,9922.95,0
Nifty Auto,2021-04-12,9738.35,9738.35,9345.20,9415.65,0
Nifty Auto,2021-04-13,9438.20,9845.50,9406.40,9818.30,0
Nifty Auto,2021-04-15,9787.85,9817.00,9558.70,9691.45,0
Nifty Auto,2021-04-16,9691.30,9926.45,9679.50,9808.95,0
Nifty Auto,2021-04-19,9476.65,9562.95,9395.25,9532.15,0
Nifty Auto,2021-04-20,9683.95,9738.10,9539.70,9630.70,0
Nifty Auto,2021-04-22,9529.30,9665.95,9503.80,9644.55,0
Nifty Auto,2021-04-23,9569.25,9695.90,9534.90,9596.95,0
Nifty Auto,2021-04-26,9630.20,9713.10,9612.70,9641.45,0
Nifty Auto,2021-04-27,9662.30,9733.80,9653.90,9708.20,0
Nifty Auto,2021-04-28,9781.50,9968.40,9758.15,9871.50,0
Nifty Auto,2021-04-29,9959.20,9985.00,9754.00,9773.70,0
Nifty Auto,2021-04-30,9701.30,9780.35,9619.00,9640.85,0
Nifty Auto,2021-05-03,9539.55,9715.90,9485.50,9662.95,0
Nifty Auto,2021-05-04,9728.45,9758.70,9541.20,9577.70,0
Nifty Auto,2021-05-05,9631.05,9662.10,9547.75,9643.05,0
Nifty Auto,2021-05-06,9669.20,9826.55,9664.30,9815.10,0
Nifty Auto,2021-05-07,9858.35,9907.45,9767.00,9819.45,0
Nifty Auto,2021-05-10,9856.65,9984.80,9834.50,9973.05,0
Nifty Auto,2021-05-11,9874.90,10029.85,9852.20,9995.10,0
Nifty Auto,2021-05-12,9992.00,10066.80,9913.50,10013.65,0
Nifty Auto,2021-05-14,10059.20,10061.50,9777.50,9810.45,0
Nifty Auto,2021-05-17,9844.15,10037.80,9785.90,10001.70,0
Nifty Auto,2021-05-18,10102.40,10344.50,10070.25,10324.00,0
Nifty Auto,2021-05-19,10231.85,10303.00,10179.45,10249.10,0
Nifty Auto,2021-05-20,10253.60,10297.15,10158.90,10226.40,0
Nifty Auto,2021-05-21,10276.10,10332.00,10215.10,10312.40,0
Nifty Auto,2021-05-24,10347.95,10390.30,10299.25,10315.75,0
Nifty Auto,2021-05-25,10398.65,10424.25,10363.55,10384.30,0
Nifty Auto,2021-05-26,10423.45,10473.45,10399.10,10437.80,0
Nifty Auto,2021-05-27,10467.25,10561.30,10441.35,10486.00,0
Nifty Auto,2021-05-28,10537.60,10573.95,10429.40,10510.25,0
Nifty Auto,2021-05-31,10467.00,10513.10,10344.95,10491.85,0
Nifty Auto,2021-06-01,10507.30,10619.00,10443.75,10457.85,0
Nifty Auto,2021-06-02,10431.55,10671.60,10413.30,10647.75,0
Nifty Auto,2021-06-03,10683.25,10690.45,10600.65,10647.65,0
Nifty Auto,2021-06-04,10672.85,10749.15,10634.90,10735.75,0
Nifty Auto,2021-06-07,10814.25,10888.25,10791.20,10806.55,0
Nifty Auto,2021-06-08,10836.05,10889.65,10762.15,10873.90,0
Nifty Auto,2021-06-09,10889.15,10913.95,10670.55,10734.40,0
Nifty Auto,2021-06-10,10773.85,10781.50,10681.90,10722.70,0
Nifty Auto,2021-06-11,10772.35,10807.15,10717.25,10765.50,0
Nifty Auto,2021-06-14,10755.35,10767.80,10570.85,10753.10,0
Nifty Auto,2021-06-15,10768.20,10803.25,10739.40,10754.40,0
Nifty Auto,2021-06-16,10742.50,10772.25,10644.55,10669.45,0
Nifty Auto,2021-06-17,10618.70,10664.95,10484.95,10523.00,0
Nifty Auto,2021-06-18,10540.75,10552.05,10229.10,10443.75,0
Nifty Auto,2021-06-21,10319.10,10420.65,10276.10,10401.15,0
Nifty Auto,2021-06-22,10456.00,10614.30,10451.50,10540.45,0
Nifty Auto,2021-06-23,10599.50,10684.95,10551.15,10588.50,0
Nifty Auto,2021-06-24,10604.55,10638.25,10550.85,10618.45,0
Nifty Auto,2021-06-25,10644.65,10754.90,10643.90,10706.80,0
Nifty Auto,2021-06-28,10746.10,10746.10,10676.90,10709.90,0
Nifty Auto,2021-06-29,10712.15,10754.95,10588.25,10612.25,0
Nifty Auto,2021-06-30,10637.75,10699.50,10583.00,10600.35,0
Nifty Auto,2021-07-01,10620.15,10744.10,10619.55,10687.70,0
Nifty Auto,2021-07-02,10741.45,10743.80,10646.20,10685.50,0
Nifty Auto,2021-07-05,10731.55,10810.25,10710.80,10746.45,0
Nifty Auto,2021-07-06,10755.15,10816.85,10527.50,10559.70,0
Nifty Auto,2021-07-07,10565.30,10598.00,10493.65,10552.50,0
Nifty Auto,2021-07-08,10510.35,10558.25,10425.95,10456.00,0
Nifty Auto,2021-07-09,10444.00,10456.05,10386.05,10420.30,0
Nifty Auto,2021-07-12,10496.50,10523.00,10422.75,10438.20,0
Nifty Auto,2021-07-13,10505.70,10531.25,10463.60,10497.80,0
Nifty Auto,2021-07-14,10503.75,10510.65,10455.75,10467.90,0
Nifty Auto,2021-07-15,10480.95,10488.25,10404.25,10426.00,0
Nifty Auto,2021-07-16,10458.95,10459.60,10400.35,10428.45,0
Nifty Auto,2021-07-19,10372.30,10379.70,10268.40,10310.90,0
Nifty Auto,2021-07-20,10318.40,10341.30,10175.60,10222.20,0
Nifty Auto,2021-07-22,10296.40,10303.25,10189.15,10235.80,0
Nifty Auto,2021-07-23,10249.30,10297.60,10190.80,10201.35,0
Nifty Auto,2021-07-26,10204.65,10212.65,10127.15,10137.95,0
Nifty Auto,2021-07-27,10153.15,10217.10,10047.65,10094.35,0
Nifty Auto,2021-07-28,10119.10,10122.55,9947.95,10000.40,0
Nifty Auto,2021-07-29,10021.00,10027.95,9945.80,9956.65,0
Nifty Auto,2021-07-30,9990.70,10179.60,9976.90,10048.50,0
Nifty Auto,2021-08-02,10162.75,10190.30,10114.10,10183.45,0
Nifty Auto,2021-08-03,10220.10,10355.65,10206.45,10342.60,0
Nifty Auto,2021-08-04,10378.90,10408.00,10203.20,10246.80,0
Nifty Auto,2021-08-05,10237.65,10240.00,10157.70,10224.90,0
Nifty Auto,2021-08-06,10263.30,10316.40,10235.55,10249.50,0
Nifty Auto,2021-08-09,10274.75,10348.80,10200.45,10239.00,0
Nifty Auto,2021-08-10,10247.10,10271.80,10095.10,10158.75,0
Nifty Auto,2021-08-11,10173.80,10225.35,10000.95,10140.40,0
Nifty Auto,2021-08-12,10177.35,10223.75,10137.10,10180.55,0
Nifty Auto,2021-08-13,10218.65,10240.85,10151.60,10178.30,0
Nifty Auto,2021-08-16,10182.30,10209.20,10071.10,10088.80,0
Nifty Auto,2021-08-17,10073.40,10100.45,9963.25,10088.30,0
Nifty Auto,2021-08-18,10123.75,10134.15,10045.60,10067.95,0
Nifty Auto,2021-08-20,9972.55,10032.55,9876.60,9904.70,0
Nifty Auto,2021-08-23,9982.55,10007.65,9744.50,9759.15,0
Nifty Auto,2021-08-24,9779.00,9851.55,9704.60,9832.80,0
Nifty Auto,2021-08-25,9874.45,9899.25,9799.10,9808.65,0
Nifty Auto,2021-08-26,9801.65,9812.95,9745.95,9763.10,0
Nifty Auto,2021-08-27,9768.35,9812.00,9718.25,9793.85,0
Nifty Auto,2021-08-30,9867.70,9968.75,9863.45,9957.90,0
Nifty Auto,2021-08-31,9972.70,10044.35,9893.85,10034.45,0
Nifty Auto,2021-09-01,10049.10,10088.65,10010.60,10043.90,0
Nifty Auto,2021-09-02,10082.95,10083.50,9981.30,10022.45,0
Nifty Auto,2021-09-03,10054.05,10195.90,10042.55,10124.75,0
Nifty Auto,2021-09-06,10185.20,10214.40,10156.10,10167.25,0
Nifty Auto,2021-09-07,10189.35,10204.05,10115.55,10152.70,0
